title,region,country,score,num_reviews
Ramirez de la Piscina Crianza,Rioja,Spain,3.8,2056
Vinessens - Casa Balaguer Sein,Alicante,Spain,3.7,2465
Gérard Bertrand Cap Insula Languedoc (Grenache - Syrah - Mourvedre),Languedoc,France,3.7,2653
Gérard Bertrand Grenache - Carignan Fitou Terroir,Fitou,France,3.7,1129
Jacob's Creek Double Barrel Matured Shiraz,South Australia,Australia,4.0,21
Black Cellar Shiraz - Cabernet,British Columbia,Canada,3.5,230
Quinta da Rede Reserva Tinto,Douro,Portugal,3.7,1758
Château Ksara Reserve du Couvent,Bekaa Valley,Lebanon,3.6,11631
Columbia Crest Grand Estates Merlot,Columbia Valley,United States,3.6,10218
Le Calvane Quercione Chianti,Chianti,Italy,3.7,181
Fattoria le Pupille Morellino di Scansano,Morellino di Scansano,Italy,3.6,6643
Pelee Island Winery Pinot Noir Reserve,Ontario,Canada,3.5,400
Columbia Crest Grand Estates Cabernet Sauvignon,Columbia Valley,United States,3.7,21360
Santa Rita Medalla Real (Gran Reserva) Cabernet Sauvignon,Maipo Valley,Chile,3.7,26399
Ménage à Trois Silk Soft Red Blend,California,United States,3.8,17187
Rioja Vega Crianza,Rioja,Spain,3.5,8771
Sister's Run Old Testament Cabernet Sauvignon,Coonawarra,Australia,3.6,4070
Barahonda Campo Arriba Old Vines,Yecla,Spain,3.7,1434
Craig hall South Africa Cabernet Sauvignon Merlot,Western Cape,South Africa,0.0,0
Cave Spring Cabernet Franc,Niagara Escarpment - Ontario,Canada,3.8,191
Jackson-Triggs Proprietors' Selection Smooth Red,Ontario,Canada,3.3,23
Cantine due Palme Sangaetano Primitivo di Manduria,Primitivo di Manduria,Italy,3.9,6426
Ironstone Cabernet Sauvignon - Zinfandel,California,United States,0.0,0
Viña Pedrosa El Pedrosal (Crianza),Ribera del Duero,Spain,3.8,2169
Cecchi Storia di Famiglia Chianti Classico,Chianti Classico,Italy,3.6,8327
Apaltagua Reserva Especial Pinot Noir,San Antonio Valley,Chile,3.9,82
Sonop Republic Of South Africa Western Cape Shiraz,Western Cape,South Africa,0.0,0
Carnivor Zinfandel,California,United States,3.9,13011
Castelli del Grevepesa Castelgreve Chianti Classico,Chianti Classico,Italy,3.4,2046
Corte Medicea Cletus,Toscana,Italy,3.8,954
Biscardo Neropasso Originale Veneto Rosso,Veneto,Italy,4.1,18888
Pelee Island Winery Merlot Semi-Sweet,Ontario,Canada,3.6,366
Watson Family Vineyards Cabernet - Merlot,Margaret River,Australia,3.7,132
Montecillo Rioja Gran Reserva,Rioja,Spain,3.9,21919
Reserve Argentina Mendoza Cabernet Malbec,Mendoza,Argentina,0.0,0
Monte Zovo Sa'Solin Valpolicella Ripasso Superiore,Valpolicella Ripasso,Italy,0.0,0
Jacob's Creek Johann Grand Reserve Barrel Selection Shiraz - Cabernet,South Eastern Australia,Australia,3.4,233
Leeuwenkuil Family Vineyards Shiraz,Swartland,South Africa,3.5,977
Michel Gassier Fleur de Syrah,Costières-de-Nîmes,France,3.4,170
Kautz Ironstone Vineyards Highlands Merlot,California,United States,0.0,0
Herzog Baron Herzog Cabernet Sauvignon Rosé,California,United States,3.5,40
Ironstone Old Vine Zinfandel,Lodi,United States,3.9,10752
Tedeschi Capitel Nicalò Valpolicella Superiore,Valpolicella,Italy,3.7,1992
Tom Gore Cabernet Sauvignon,California,United States,3.9,13711
Famille Perrin Vinsobres Les Cornuds,Vinsobres,France,3.7,5576
Crapula Cr 5 Gold,Jumilla,Spain,3.8,1556
Château de Treviac Corbières Rouge,Languedoc,France,3.7,960
Château d'Anglès Classique La Clape Rouge,La Clape,France,3.6,1908
Hopes End Cabernet Sauvignon,South Australia,Australia,3.7,335
Barricata Selezione Piemonte Grappa Di Nebbiolo,Piemonte,Italy,3.1,11
missed,missed,missed,0.0,0
missed,missed,missed,0.0,0
missed,missed,missed,0.0,0
Caves Velhas Cabeça de Toiro Reserva Tejo Branco,Tejo,Portugal,3.7,1456
Red Tractor Cabernet-Merlot,Niagara Peninsula,Canada,3.3,42
Thorn-Clarke Cool Woods Cabernet Sauvignon,South Australia,Australia,3.3,187
Viñalba Malbec - Bonarda,Mendoza,Argentina,3.7,703
Yalumba Organic Shiraz,South Australia,Australia,3.6,2391
Marqués de Cáceres Excellens Cuvée Especial Rioja,Rioja,Spain,3.8,4998
Fattoria Campoperi - Casale dello Sparviero Chianti Classico,Chianti Classico,Italy,3.6,1130
Three Thieves Pinot Noir,California,United States,3.6,3163
Tarapacá Gran Reserva Red Blend,Maipo Valley,Chile,4.0,1403
missed,missed,missed,0.0,0
Carnivor Shiraz,South Australia,Australia,3.8,346
Vino Rosso,Washington,United States,3.5,750
Ferruccio Deiana Sìleno Cannonau di Sardegna Riserva,Cannonau di Sardegna,Italy,3.8,539
missed,missed,missed,0.0,0
Tedeschi Valpolicella Superiore,Valpolicella,Italy,3.5,1733
Tenuta Iuzzolini Cirò Rosso Classico,Cirò,Italy,3.7,1916
Luis Felipe Edwards Seleccion de Familia Gran Reserva Merlot,Colchagua Valley,Chile,3.5,111
missed,missed,missed,0.0,0
Villa Symposia l'Equilibre,Languedoc-Roussillon,France,3.8,1137
Solid Ground Cabernet Sauvignon,California,United States,4.1,711
Umani Ronchi Jorio Montepulciano d'Abruzzo,Montepulciano d'Abruzzo,Italy,3.5,7414
Chilensis Reserva Valle De Colchagua,Colchagua Valley,Chile,3.1,11
Château de Montmal Fitou,Fitou,France,3.7,737
Les Vignerons de Buzet Baron d'Albret,Buzet,France,3.4,1596
Dievole Pinocchio Nero d'Avola Sicily,Toscana,Italy,3.5,329
Gabriel Meffre Saint-Mapalis Côtes-du-Rhône-Villages 'Plan de Dieu',Côtes-du-Rhône-Villages 'Plan de Dieu',France,3.5,1326
Caliterra Tributo Carménère,Colchagua Valley,Chile,3.8,6278
Aranwa Reserve Bonarda,Mendoza,Argentina,3.8,21
The Exquisite Collection South Australia Shiraz,South Australia,Australia,3.7,189
El Miracle El Miracle By Mariscal Old Vine Garnacha Tintorera,Valencia,Spain,3.5,8542
Château Les Aubiers Blaye Côtes de Bordeaux,Blaye - Côtes de Bordeaux,France,3.5,1639
Château Grand Chêne Brulhois Rouge,South West France,France,3.4,308
Trinity Oaks Cabernet Sauvignon,California,United States,3.3,1791
Vale D. Maria Rufo Douro Tinto,Douro,Portugal,3.6,3379
Henry of Pelham Family Tree The Bootlegger Baco Noir,Ontario,Canada,4.1,111
Almenkerk Wine Estate Syrah,Elgin,South Africa,4.0,681
Plantagenet Lion's Circle Shiraz,Great Southern,Australia,3.7,26
missed,missed,missed,0.0,0
Domaine Autrand Vinsobres,Vinsobres,France,3.6,598
Caliterra Tributo Syrah,Colchagua Valley,Chile,3.6,1540
Absurdo Contador de Estrellas Malbec Infinito,Uco Valley,Argentina,3.8,145
Château Frances & Fils Millegrand,Languedoc,France,3.7,58
Château Hyot Réserve Castillon - Côtes de Bordeaux,Castillon - Côtes de Bordeaux,France,3.9,236
Syn+ Black Squirrel Xinomavro,Macedonia,Greece,3.1,105
13th Street Cabernet - Merlot,Creek Shores,Canada,3.7,89
Indomita Gran Reserva Carignan,Maule Valley,Chile,3.7,2831
Azienda Agraria Brunozzi L'Arfuso Rosso Umbria,Umbria,Italy,3.2,11
Bar Dog Cabernet Sauvignon,California,United States,3.7,2567
Cascina Castlet Vespa Barbera d'Asti,Barbera d'Asti,Italy,3.5,4712
Terre Cevico Riserva Sangiovese Romagna,Sangiovese di Romagna,Italy,3.4,135
Roule Rouge Organic Red,California,United States,3.1,968
Best's Bin No 1 Shiraz,Western Victoria,Australia,3.8,1906
Pinord Clos de Torribas Crianza Tempranillo,Penedès,Spain,3.5,27056
Peller Estates Private Reserve Meritage,Niagara Peninsula,Canada,3.8,293
Arroyo Señorío de Sotillo Crianza,Ribera del Duero,Spain,3.8,108
Jean-Luc Colombo Cairanne Le Pavillon Des Courtisanes,Cairanne,France,3.7,826
missed,missed,missed,0.0,0
Peter Lehmann The Barossan Cabernet Sauvignon,Barossa,Australia,3.8,312
missed,missed,missed,0.0,0
Vicente Gandía Simué Tempranillo Roble,Ribera del Duero,Spain,3.1,191
missed,missed,missed,0.0,0
Château d'Aigueville Côtes du Rhône Villages,Côtes-du-Rhône-Villages,France,3.8,2197
Poderi Elia Dolcetto d'Alba,Dolcetto d'Alba,Italy,3.4,199
Aromanes Côtes-du-Rhône,Côtes-du-Rhône,France,4.0,30
Santa Mia Private Reserve Red,Colchagua Valley,Chile,3.5,39
Teal Lake Shiraz,South Eastern Australia,Australia,3.5,209
The Crusher Cabernet Sauvignon,California,United States,3.8,194
Maranzana La Violina Dolcetto d'Asti,Dolcetto d'Asti,Italy,3.3,54
Ben Ami Merlot,Galilee,Israel,3.4,524
Château Beaubois Cuvée Expression Costières de Nîmes Rouge,Costières-de-Nîmes,France,3.6,2019
Kaapzicht Estate Red (Cabernet Sauvignon - Shiraz),Stellenbosch,South Africa,3.8,1257
Château Moulin de Clotte Castillon - Côtes de Bordeaux,Castillon - Côtes de Bordeaux,France,3.6,612
Anselmo Mendes Vinhão Escolha,Vinho Verde,Portugal,3.4,205
Front Road Cellars Red Blend,Ontario,Canada,0.0,0
Grange of Prince Edward Gamay Noir,Prince Edward County,Canada,3.5,115
Cadet Claret Bordeaux Red,Bordeaux,France,0.0,0
Alfasi Reserva Malbec - Syrah,Maule Valley,Chile,3.3,82
Umathum Sankt Laurent,Burgenland,Austria,3.5,1024
Andau Zweigelt,Burgenland,Austria,3.4,649
Château Purcari Cabernet Sauvignon de Purcari,South Eastern,Moldova,3.9,5090
1808 Portugal Coastal Vineyards Lote Blend,Lisboa,Portugal,3.9,609
Combard Le Saint André Vin De Pays Du Var Rouge,Provence,France,3.8,19
Château Purcari Pinot Noir de Purcari,South Eastern,Moldova,3.7,3261
Waupoos Estates Winery Red Rabbit,Ontario,Canada,3.5,33
Agresti Reges Apuliae Castel Del Monte Rosso,Puglia,Italy,4.3,80
Maison Castel Cuvée de France Dry Red,Vin de Pays,France,3.0,150
Caves do Casalinho Ouro Velho Douro,Douro,Portugal,3.6,201
Argentina Mendoza Reserve Malbec,Mendoza,Argentina,3.3,158
Château Tanunda The Château Cabernet Sauvignon,Barossa Valley,Australia,3.5,255
Château Tanunda The Château Merlot,Barossa Valley,Australia,3.1,39
Château Puyfromage Francs - Côtes de Bordeaux,Francs - Côtes de Bordeaux,France,3.7,1941
Furia Mendoza Argentina Cabernet Sauvignon,Mendoza,Argentina,0.0,0
Claymore Wines Ian Rush Signature Series Shiraz,South Australia,Australia,0.0,0
Château Tanunda The Château Merlot,Barossa Valley,Australia,3.1,39
Dürnberg Falkenberg Cuvée Butterfly,Niederösterreich,Austria,3.7,55
Farina Nodo d'Amore Rosso,Veneto,Italy,4.1,779
Jeff Carrel Sous la Montagne DSM,Languedoc-Roussillon,France,3.8,180
Lone Birch Red Blend,Yakima Valley,United States,3.6,525
Conceito Contraste Tinto,Douro,Portugal,3.4,1361
Finca Flichman Paisaje de Tupungato Chardonnay,Tupungato,Argentina,3.9,644
Robert Oatley Signature Series Rosé,Western Australia,Australia,0.0,0
Tesco South African Shiraz,Western Cape,South Africa,3.2,159
Aresti Trisquel Gran Reserva Cabernet Sauvignon,Colchagua Valley,Chile,3.8,501
Chayee Bourras Reserva Bonarda,Mendoza,Argentina,4.1,220
Chizay Kagor Limited Edition Special Selection,,,0.0,0
Chateau Pini Greece Merlot Cabernet Franc Red,Continental Greece,Greece,0.0,0
Lykos Pop Art Red,Evia,Greece,3.3,63
Schreiber Kiebler Saint Laurent Trocken,Rheinhessen,Germany,4.0,12
Liegenfeld Zweigelt Classic,Burgenland,Austria,0.0,0
Verrazzano Chianti Classico,Chianti Classico,Italy,3.8,7224
Caparzo Sangiovese Toscana,Toscana,Italy,3.8,11367
Riverview Cellars Pinot Noir,Niagara-on-the-Lake,Canada,3.2,38
Celler Ronadelles - Cap de Ruc Tinto,Montsant,Spain,3.3,2201
Cantine In Piemonte Langhe Nebbiolo,Langhe,Italy,2.8,14
Tenuta del Buonamico Montecarlo Rosso,Montecarlo,Italy,3.4,623
Caparzo Sangiovese Toscana,Toscana,Italy,3.8,11367
Hidden Story Merlot,Victoria,Australia,3.6,36
Hidden Story Cabernet Sauvignon,King Valley,Australia,3.6,113
Koncho Akhasheni,Kakheti,Georgia,4.2,38
Masut Da Rive Refosco dal Peduncolo Rosso,Friuli Isonzo,Italy,3.8,91
Mesa do Presidente Tinto,Douro,Portugal,0.0,0
Gnarly Head Cabernet Sauvignon,California,United States,3.6,10674
Masi Bonacosta Valpolicella Classico,Valpolicella,Italy,3.5,17722
Carmen Gran Reserva Cabernet Sauvignon,Maipo Valley,Chile,3.8,11772
Gnarly Head Pinot Noir,California,United States,3.5,6943
Enrique Mendoza La Tremenda Monastrell Alicante,Alicante,Spain,3.8,7176
Louis Bernard Côtes-du-Rhône-Villages,Côtes-du-Rhône-Villages,France,3.3,3309
Trapiche Medalla Cabernet Sauvignon,Mendoza,Argentina,3.9,3775
The Ringleader Cabernet Sauvignon,California,United States,3.2,125
Chateau Le Cap Bordeaux,Bordeaux,France,3.5,201
missed,missed,missed,0.0,0
missed,missed,missed,0.0,0
Château Le Grand Moulin Collection Grande Réserve Blaye - Côtes de Bordeaux,Blaye - Côtes de Bordeaux,France,3.4,1886
Escudo Rojo Carménère Reserva,Maipo Valley,Chile,3.7,2283
missed,missed,missed,0.0,0
La Décelle Reserve Côtes-du-Rhône-Villages 'Valréas' Rouge,Côtes-du-Rhône-Villages 'Valréas',France,3.9,34
Kechris Winery Genesis Red,Macedonia,Greece,3.4,299
Joliesse Cabernet Sauvignon,California,United States,3.9,555
Henry of Pelham Pinot Noir,Niagara Peninsula,Canada,3.4,603
Trivento Amado Sur,Mendoza,Argentina,3.6,10988
Cune (CVNE) Crianza,Rioja,Spain,3.5,51077
Firriato Chiaramonte Nero d'Avola,Terre Siciliane,Italy,3.6,6795
Bodega La Milagrosa Escondido Ribera del Duero Tempranillo,Ribera del Duero,Spain,3.4,503
Château La Croix de Queynac Bordeaux,Bordeaux,France,3.6,657
Azul Portugal Reserva Douro Tinto,Douro,Portugal,3.6,356
Château Saint-Germain Bordeaux Supérieur,Bordeaux Supérieur,France,3.5,3680
Susana Balbo Zohar Malbec,Mendoza,Argentina,3.4,159
La Posta Pizzella Malbec (Pizzella Family Vineyard),Mendoza,Argentina,3.9,12900
Lan Crianza Rioja,Rioja,Spain,3.7,23787
Zuccardi Serie A Malbec,Uco Valley,Argentina,3.7,32505
Jip Jip Rocks Sparkling Shiraz,South Australia,Australia,3.6,218
missed,missed,missed,0.0,0
Columbia Crest H3 Cabernet Sauvignon,Horse Heaven Hills,United States,4.0,12
Cave Spring Gamay,Beamsville Bench,Canada,3.6,386
Grão Vasco Dão Tinto,Dão,Portugal,3.3,13186
Frogpond Farm Organic Gamay Noir,Niagara-on-the-Lake,Canada,3.5,23
Spinelli Giro d'Italia Montepulciano d'Abruzzo,Montepulciano d'Abruzzo,Italy,3.7,31
Brotte La Fiole Côtes du Rhône Rouge,Côtes-du-Rhône,France,3.5,3281
Gallo Family Vineyards Red Moscato,California,United States,3.5,218
Alamos Selección Malbec,Mendoza,Argentina,3.7,13009
Carpineto Toscana Dogajolo Rosso,Toscana,Italy,3.6,27434
Famille Perrin Réserve Côtes du Rhône Rosé,Côtes-du-Rhône,France,3.5,464
Château des Charmes Cabernet Sauvignon,Niagara-on-the-Lake,Canada,3.4,457
Hacienda López de Haro Crianza,Rioja,Spain,3.6,21280
Jackson-Triggs Malbec - Merlot,Okanagan Valley,Canada,3.5,205
Avondale Jonty's Ducks Pekin Red,Paarl,South Africa,3.7,2114
Apothic Dark (Red Blend),California,United States,3.8,34374
Pelee Island Winery Cabernet Sauvignon,Ontario,Canada,3.3,553
Charles Smith The Velvet Devil Merlot,Columbia Valley,United States,3.5,17046
Cantina Zaccagnini Montepulciano d'Abruzzo (Il Vino dal Tralcetto Riserva),Montepulciano d'Abruzzo,Italy,3.8,64684
Gérard Bertrand Languedoc Stade Francais Edition Limitée,Languedoc,France,3.5,11
Bulgariana Cabernet Sauvignon,Thracian Valley,Bulgaria,3.3,2066
Beronia Rioja Tempranillo Elaboración Especial,Rioja,Spain,3.8,2538
Apothic Crush (Smooth Red Blend),California,United States,3.6,17962
Valdelacierva Crianza,Rioja,Spain,3.7,988
Pelee Island Winery Pebbles Red,Ontario,Canada,3.4,89
Luigi Bosca Malbec,Mendoza,Argentina,4.0,76003
José Maria da Fonseca Domini Douro,Douro,Portugal,3.4,2895
Château des Charmes Paul Bosc Estate Vineyard Pinot Noir,St. David's Bench,Canada,3.5,92
19 Crimes The Sentenced Cabernet Sauvignon,South Australia,Australia,3.6,80
Gentleman's Collection Cabernet Sauvignon (Batch No. 1 & 3),South Eastern Australia,Australia,3.8,10282
Gran Feudo Reserva,Navarra,Spain,3.5,8651
Fattoria la Torre Guinzano San Gimignano Rosso,Toscana,Italy,3.7,288
El Esteco Don David Reserve Malbec,Cafayate Valley,Argentina,3.7,24251
Cesari Mara Valpolicella Superiore Ripasso,Valpolicella Ripasso,Italy,3.9,11848
Wolf Blass Yellow Label Shiraz,South Australia,Australia,3.3,2830
Waltzing Matilda Shiraz - Grenache,South Australia,Australia,3.6,312
Ricardo Santos Bonarda (Una Seleccion),Mendoza,Argentina,3.6,230
Beringer Founders' Estate Merlot,California,United States,3.5,8021
Beringer Founders' Estate Cabernet Sauvignon,California,United States,3.6,31719
Vaucher Père & Fils Ventoux,Ventoux,France,3.6,537
The Foreign Affair The Embrace,Niagara Peninsula,Canada,3.7,77
Wolf Blass Yellow Label Merlot,South Australia,Australia,3.3,824
Stave & Steel Bourbon Barrel Aged Cabernet Sauvignon,Paso Robles,United States,4.0,9991
Mascota Vineyards La Mascota Malbec,Mendoza,Argentina,3.8,17769
Hardys Brave New World Shiraz Black,McLaren Vale,Australia,3.8,1112
I Balzi Governo Rosso Toscano,Toscana,Italy,3.7,1622
Lento Dragone Rosso,Calabria,Italy,3.7,1015
Sugarbush Prince Edward County VQA Cabernet Franc,Ontario,Canada,3.4,43
Wolf Blass Yellow Label Pinot Noir,South Australia,Australia,3.2,277
missed,missed,missed,0.0,0
Vila Regia Douro,Douro,Portugal,3.3,5905
Sterling Vineyards Vintner's Collection Merlot,Central Coast,United States,3.7,5736
Château Les Petits Arnauds Tradition Blaye - Côtes de Bordeaux,Blaye - Côtes de Bordeaux,France,3.5,174
Argentina Mendoza Malbec,,,3.7,154
Pelee Island Winery Bird Series Shiraz - Cabernet,Ontario,Canada,3.4,398
Viña Real Rioja Crianza,Rioja,Spain,3.5,10551
Redbank The Long Paddock Shiraz,Victoria,Australia,3.1,350
Jip Jip Rocks Sparkling Shiraz,South Australia,Australia,3.6,218
Jim Simon South Australia Shiraz,South Australia,Australia,0.0,0
Famille Perrin Côtes du Rhône Nature Rouge,Côtes-du-Rhône,France,3.6,3390
Jean Bererd Domaine de la Madone Le Perréon Beaujolais Villages,Beaujolais-Villages,France,3.8,469
Terra d'Aligi Tatone Montepulciano d'Abruzzo,Montepulciano d'Abruzzo,Italy,3.9,2412
Nederburg The Manor Cabernet Sauvignon,Western Cape,South Africa,3.5,3504
Chateau Francesa Bordeaux,Bordeaux,France,0.0,0
San Marzano Talò Primitivo di Manduria,Primitivo di Manduria,Italy,4.0,19530
Abad Abad Dom Bueno Mencia,Bierzo,Spain,3.6,1605
Ravage Cabernet Sauvignon,California,United States,3.7,11943
Zacharias Winery Zacharias Cabernet Sauvignon,Peloponnesos,Greece,3.6,95
Monte del Frá Bardolino,Bardolino,Italy,3.5,2392
Altano Quinta do Ataíde (Organic) Douro,Douro,Portugal,3.7,2812
Le Cirque Wine Co. Grenache Noir - Syrah - Carignan,Barossa Valley,Australia,3.3,205
Amastuola Primitivo,Puglia,Italy,3.7,1777
Viña Olabarri Crianza,Rioja,Spain,3.7,925
San Pedro 35º South (Sur) Organic Cabernet Sauvignon - Merlot,Central Valley,Chile,3.5,371
Rosemount Soft and Smooth Cabernet Sauvignon - Merlot - Shiraz,South Australia,Australia,3.5,295
Monasterio de Las Vinas Special Selection Old Vine Garnacha,Cariñena,Spain,3.8,54
Henry Fessy Gamay Noir,Bourgogne,France,3.8,737
100 Hectares Amor de Portugal Douro Tinto,Douro,Portugal,4.1,478
Calamus Balls Falls Red,Niagara Peninsula,Canada,3.5,42
Barahonda Barrica Tinto (Monastrell - Syrah),Yecla,Spain,3.6,19515
Jeff Carrel Les Darons Rouge,Languedoc,France,3.7,13663
Mascota Vineyards La Mascota Cabernet Franc,Mendoza,Argentina,3.9,5447
Argentina Mendoza Malbec,,,3.7,154
Corte Medicea Erastos,Toscana,Italy,3.8,319
Sand Point Cabernet Sauvignon,Lodi,United States,3.6,1430
Magic Box Collection The Cedarbox Amazing Cabernet,South Australia,Australia,3.6,454
Château Les Tourelles Bordeaux Rouge,Bordeaux,France,3.7,68
Casado Alvides Tempranillo Roble,Ribera del Duero,Spain,3.6,459
Domaine Tano Péchard Les Bruyères Régnié,Beaujolais,France,3.7,65
Masso Antico Appassito Primitivo,Salento,Italy,4.0,12411
Bodega Garzón Estate Cabernet Franc - Tannat (Varietales),Maldonado,Uruguay,3.8,829
McWilliam's Off The Press Shiraz,New South Wales,Australia,3.5,385
Rosemount Rich & Silky Shiraz - Grenache - Tempranillo,South Australia,Australia,3.7,119
Paul Jaboulet Aîné Secret de Famille Syrah,Northern Rhône,France,3.5,1096
Ferraton Père & Fils Samorëns Côtes-du-Rhône Rouge,Côtes-du-Rhône,France,3.6,2934
Chateau Francesa Bordeaux,Bordeaux,France,0.0,0
El Escocés Volante Manga del Brujo,Calatayud,Spain,3.8,3905
Bodegas Virgen de la Sierra OGV Old Vines Garnacha,Calatayud,Spain,3.7,5341
Emiliana Novas Gran Reserva Cabernet Sauvignon,Maipo Valley,Chile,3.7,2807
Aves del Sur Reserva Carmenère,Maule Valley,Chile,3.4,3247
Carmen Gran Reserva Syrah,Colchagua Valley,Chile,3.8,1889
Evidência Reserva Touriga Nacional,Dão,Portugal,3.9,1309
Three Thieves Red Blend,California,United States,3.8,419
Cellier des Dauphins Côtes du Rhône Reserve,Côtes-du-Rhône,France,3.3,4670
Le Champ des Murailles Cuvée Classique Corbières,Corbières,France,3.7,500
Château Terre de Grand Bordeaux Supérieur,Bordeaux Supérieur,France,3.7,224
